time,switch_id,gfe,g_usip,rfip,disp_pakt,disp_byte,mean_pkt,mean_byte,gsp,avg_durat,avg_flow_dst,rate_pkt_in,disp_interval,label
"11/15/2022, 09:19:01",1,35,35,0,0,0,0,0,35,4.92E+17,5519,4520.4,6.36E+16,4
"11/15/2022, 09:19:10",1,29,29,0,0,0,0,0,29,4.92E+17,5548,4528.8,6.65E+16,4
"11/15/2022, 09:22:26",1,22,12,0,0.033189212,3.518056442,0,0,22,5.02E+17,5448,4785.6,6.00E+16,4
"11/15/2022, 09:22:48",1,32,10,0,0.038211523,4.050421396,0,0,32,5.04E+17,5480,4797,6.19E+16,4
"11/15/2022, 09:23:01",1,7,0,0,0.038187136,4.047836453,0,0,7,4.90E+17,5487,4800.2,6.13E+16,4
"11/15/2022, 09:23:20",1,41,9,0,0.046595705,4.939144772,0,0,41,4.98E+17,5528,4806.2,6.27E+16,4
"11/15/2022, 09:23:38",1,28,7,0,0.053663485,5.688329406,0,0,28,4.94E+17,5557,4817.6,6.42E+16,4
"11/15/2022, 09:23:57",1,1,0,0,0.053663485,5.688329406,0,0,1,5.01E+17,5557,4826.2,6.46E+16,4
"11/15/2022, 09:28:12",1,0,0,0,0,0,0,0,0,4.94E+17,5426,5123.2,5.80E+16,4
"11/15/2022, 09:28:21",1,0,0,0,0,0,0,0,0,5.02E+17,5426,5123.2,5.73E+16,4
"11/15/2022, 09:28:32",1,0,0,0,0,0,0,0,0,5.08E+17,5426,5123.2,5.82E+16,4
"11/15/2022, 09:28:40",1,0,0,0,0,0,0,0,0,4.86E+17,5426,5123.2,5.65E+16,4
"11/15/2022, 09:28:54",1,0,0,0,0,0,0,0,0,5.05E+17,5426,5123.2,5.84E+16,4
"11/15/2022, 09:29:04",1,0,0,0,0,0,0,0,0,5.03E+17,5426,5123.2,5.64E+16,4
"11/15/2022, 09:29:10",1,0,0,0,0,0,0,0,0,5.04E+17,5426,5123.2,5.71E+16,4
"11/15/2022, 09:29:18",1,0,0,0,0,0,0,0,0,4.97E+17,5426,5123.2,5.75E+16,4
"11/15/2022, 09:29:22",1,0,0,0,0,0,0,0,0,5.04E+17,5426,5123.2,5.87E+16,4
"11/15/2022, 09:29:28",1,0,0,0,0,0,0,0,0,5.08E+17,5426,5123.2,5.68E+16,4
"11/15/2022, 09:29:34",1,0,0,0,0,0,0,0,0,5.00E+17,5426,5123.2,5.88E+16,4
"11/15/2022, 09:29:40",1,0,0,0,0,0,0,0,0,4.88E+17,5426,5123.2,5.95E+16,4
"11/15/2022, 09:29:50",1,0,0,0,0,0,0,0,0,4.87E+17,5426,5123.2,5.67E+16,4
"11/15/2022, 09:29:59",1,0,0,0,0,0,0,0,0,5.07E+17,5426,5123.2,5.64E+16,4
"11/15/2022, 09:30:00",1,0,0,0,0,0,0,0,0,5.12E+17,5426,5123.2,6.00E+16,4
"11/15/2022, 09:30:13",1,0,0,0,0,0,0,0,0,4.87E+17,5426,5123.2,5.77E+16,4
"11/15/2022, 09:30:17",1,0,0,0,0,0,0,0,0,5.05E+17,5426,5123.2,5.72E+16,4
"11/15/2022, 09:30:33",1,0,0,0,0,0,0,0,0,4.92E+17,5426,5123.2,5.49E+16,4
"11/15/2022, 09:30:39",1,0,0,0,0,0,0,0,0,4.96E+17,5426,5123.2,5.86E+16,4
"11/15/2022, 09:30:58",1,0,0,0,0,0,0,0,0,5.12E+17,5426,5123.2,5.68E+16,4
